circ;mes;ano;pop_circ
88;9;2003;90444,10012
89;9;2003;109148,3409
90;9;2003;172958,0143
91;9;2003;68013,31356
92;9;2003;7909,841518
93;9;2003;246941,2201
94;9;2003;40433,32293
95;9;2003;32359,59285
96;9;2003;49508,59796
97;9;2003;17491,02652
98;9;2003;12494,08974
99;9;2003;25954,45126
100;9;2003;24714,24259
104;9;2003;19580,98519
105;9;2003;246279,9478
106;9;2003;43194,98998
107;9;2003;38536,6727
108;9;2003;92023,65511
109;9;2003;17272,69541
110;9;2003;145743,297
111;9;2003;14401,40423
112;9;2003;15938,24533
118;9;2003;91122,20345
119;9;2003;51476,975
120;9;2003;21291,56443
121;9;2003;25689,19779
122;9;2003;19519,68811
123;9;2003;177959,8142
124;9;2003;58562,49815
125;9;2003;70179,52058
126;9;2003;168280,9708
127;9;2003;20761,56741
128;9;2003;51076,50198
129;9;2003;17210,59047
134;9;2003;268778,2456
135;9;2003;22970,01602
136;9;2003;47939,88856
137;9;2003;26993,8219
138;9;2003;7772,872663
139;9;2003;16503,81904
140;9;2003;23446,38845
141;9;2003;37026,12531
142;9;2003;14719,53723
143;9;2003;121762,7803
144;9;2003;34201,5018
145;9;2003;29195,46022
146;9;2003;189783,7161
151;9;2003;176116,3581
152;9;2003;10519,1555
153;9;2003;19833,41653
154;9;2003;24166,0546
155;9;2003;8555,107308
156;9;2003;10426,66823
157;9;2003;10116,81837
158;9;2003;23468,28251
159;9;2003;50289,29421
165;9;2003;28098,96876
166;9;2003;133309,1235
167;9;2003;31871,61132
168;9;2003;16597,93841
1;10;2003;1554,04733
4;10;2003;29960,48163
5;10;2003;35860,54149
6;10;2003;76706,87173
7;10;2003;38879,75186
9;10;2003;129668,523
10;10;2003;98074,33081
12;10;2003;87138,43901
13;10;2003;65993,21524
14;10;2003;84347,7625
15;10;2003;140926,038
16;10;2003;289180,3857
17;10;2003;76288,90176
18;10;2003;64332,95754
19;10;2003;132380,0048
20;10;2003;155851,5079
21;10;2003;252935,9374
22;10;2003;227778,9307
23;10;2003;87630,96688
24;10;2003;92154,87292
25;10;2003;123446,9647
26;10;2003;110607,6975
27;10;2003;180473,1746
28;10;2003;163612,0682
29;10;2003;99534,48276
30;10;2003;119517,7594
31;10;2003;150402,3006
32;10;2003;350591,3176
33;10;2003;230856,0079
34;10;2003;406633,7924
35;10;2003;514980,4869
36;10;2003;296361,4453
37;10;2003;201945,5694
38;10;2003;198338,4376
39;10;2003;167570,7235
40;10;2003;106001,6075
41;10;2003;135922,3813
43;10;2003;167306,6232
44;10;2003;112684,4003
48;10;2003;69210,18785
50;10;2003;89982,35163
51;10;2003;42527,16062
52;10;2003;173864,6952
53;10;2003;168149,8026
54;10;2003;445512,1822
55;10;2003;192748,1258
56;10;2003;258718,4691
57;10;2003;154909,1189
58;10;2003;342357,0769
59;10;2003;330585,9816
60;10;2003;265582,5067
61;10;2003;56635,39979
62;10;2003;147680,3005
64;10;2003;452444,8289
65;10;2003;123227,2122
66;10;2003;131267,4171
71;10;2003;224399,0135
72;10;2003;319320,0064
73;10;2003;154508,9367
74;10;2003;202027,3095
75;10;2003;249214,1923
76;10;2003;73396,48818
77;10;2003;139176,0944
78;10;2003;120983,3635
79;10;2003;69979,36563
81;10;2003;64871,19555
82;10;2003;90522,35251
88;10;2003;90495,90652
89;10;2003;109272,8035
90;10;2003;173016,5268
91;10;2003;68058,93626
92;10;2003;7917,51786
93;10;2003;247071,2687
94;10;2003;38891,89708
95;10;2003;32383,94935
96;10;2003;49526,54875
97;10;2003;17496,3833
98;10;2003;12502,92863
99;10;2003;25987,44714
100;10;2003;24766,78056
104;10;2003;19589,03968
105;10;2003;246346,1628
106;10;2003;43206,60341
107;10;2003;38566,89858
108;10;2003;92083,23606
109;10;2003;17275,75335
110;10;2003;145952,1197
111;10;2003;14407,39702
112;10;2003;15955,7979
118;10;2003;91355,10854
119;10;2003;51525,06367
120;10;2003;21292,26406
121;10;2003;25791,60683
122;10;2003;19539,59226
123;10;2003;178626,6467
124;10;2003;58734,89068
125;10;2003;70375,24072
126;10;2003;168779,6045
127;10;2003;20834,82876
128;10;2003;51554,96057
129;10;2003;17271,36705
134;10;2003;269072,4995
135;10;2003;22969,14883
136;10;2003;47973,22577
137;10;2003;26991,97822
138;10;2003;7769,330623
139;10;2003;16518,66463
140;10;2003;23459,15825
141;10;2003;37032,39156
142;10;2003;14720,84371
143;10;2003;121854,4739
144;10;2003;34216,03471
145;10;2003;29236,68631
146;10;2003;186627,1767
151;10;2003;176188,0834
152;10;2003;10524,08454
153;10;2003;19833,37486
154;10;2003;24184,26029
155;10;2003;8559,183989
156;10;2003;10425,374
157;10;2003;10118,9031
158;10;2003;23490,29036
159;10;2003;50336,3154
165;10;2003;28189,9525
166;10;2003;133706,8062
167;10;2003;31935,94603
168;10;2003;16607,81718
1;11;2003;1555,035282
4;11;2003;29979,52836
5;11;2003;35883,33906
6;11;2003;76755,63648
7;11;2003;38904,46883
9;11;2003;129750,9569
10;11;2003;98136,67947
12;11;2003;87193,83541
13;11;2003;66035,16901
14;11;2003;84401,38479
15;11;2003;141015,6287
16;11;2003;289364,226
17;11;2003;76337,40079
18;11;2003;64373,85584
19;11;2003;132464,1626
20;11;2003;155950,5871
21;11;2003;253096,736
22;11;2003;227923,7363
23;11;2003;87686,6764
24;11;2003;92213,45841
25;11;2003;123525,4434
26;11;2003;110678,014
27;11;2003;180587,9066
28;11;2003;163716,0811
29;11;2003;99597,75968
30;11;2003;119593,7403
31;11;2003;150497,9157
32;11;2003;350814,1986
33;11;2003;231002,7697
34;11;2003;406892,3011
35;11;2003;515307,8747
36;11;2003;296549,8507
37;11;2003;202073,9519
38;11;2003;198464,527
39;11;2003;167677,253
40;11;2003;106068,9958
41;11;2003;136008,791
43;11;2003;167412,9848
44;11;2003;112756,037
48;11;2003;69315,36082
50;11;2003;90199,4633
51;11;2003;42581,47507
52;11;2003;173923,0634
53;11;2003;168152,5936
54;11;2003;445799,8081
55;11;2003;186333,5322
56;11;2003;258805,3237
57;11;2003;154939,9677
58;11;2003;342472,0098
59;11;2003;330856,4705
60;11;2003;265799,809
61;11;2003;56681,73946
62;11;2003;147801,134
64;11;2003;452521,2755
65;11;2003;123402,7333
66;11;2003;131376,6007
71;11;2003;224686,5617
72;11;2003;319627,802
73;11;2003;154657,8693
74;11;2003;202222,0455
75;11;2003;249454,4122
76;11;2003;73432,91843
77;11;2003;139245,1742
78;11;2003;121043,4135
79;11;2003;70014,0998
81;11;2003;64903,39428
82;11;2003;90915,00911
88;11;2003;90547,74259
89;11;2003;109397,408
90;11;2003;173075,0591
91;11;2003;68104,58955
92;11;2003;7925,201652
93;11;2003;247201,3858
94;11;2003;37409,23447
95;11;2003;32408,32418
96;11;2003;49544,50604
97;11;2003;17501,74171
98;11;2003;12511,77377
99;11;2003;26020,48497
100;11;2003;24819,43021
104;11;2003;19597,09747
105;11;2003;246412,3956
106;11;2003;43218,21996
107;11;2003;38597,14817
108;11;2003;92142,85559
109;11;2003;17278,81184
110;11;2003;146161,2415
111;11;2003;14413,39231
112;11;2003;15973,3698
118;11;2003;91588,60894
119;11;2003;51573,19725
120;11;2003;21292,96372
121;11;2003;25894,42412
122;11;2003;19559,51671
123;11;2003;179295,9779
124;11;2003;58907,79068
125;11;2003;70571,5067
126;11;2003;169279,7156
127;11;2003;20908,34862
128;11;2003;52037,90112
129;11;2003;17332,35825
134;11;2003;269367,0755
135;11;2003;22968,28168
136;11;2003;48006,58615
137;11;2003;26990,13467
138;11;2003;7765,790197
139;11;2003;16533,52357
140;11;2003;23471,935
141;11;2003;37038,65888
142;11;2003;14722,15029
143;11;2003;121946,2365
144;11;2003;34230,5738
145;11;2003;29277,9706
146;11;2003;183523,1378
151;11;2003;176259,8379
152;11;2003;10529,0159
153;11;2003;19833,3332
154;11;2003;24202,47969
155;11;2003;8563,262613
156;11;2003;10424,07994
157;11;2003;10120,98827
158;11;2003;23512,31884
159;11;2003;50383,38054
165;11;2003;28281,23084
166;11;2003;134105,6752
167;11;2003;32000,41061
168;11;2003;16617,70183
1;12;2003;1556,023863
4;12;2003;29998,58721
5;12;2003;35906,15113
6;12;2003;76804,43224
7;12;2003;38929,20151
9;12;2003;129833,4433
10;12;2003;98199,06776
12;12;2003;87249,26702
13;12;2003;66077,14946
14;12;2003;84455,04116
15;12;2003;141105,2763
16;12;2003;289548,1831
17;12;2003;76385,93066
18;12;2003;64414,78014
19;12;2003;132548,3739
20;12;2003;156049,7294
21;12;2003;253257,6368
22;12;2003;228068,634
23;12;2003;87742,42132
24;12;2003;92272,08114
25;12;2003;123603,9721
26;12;2003;110748,3752
27;12;2003;180702,7114
28;12;2003;163820,1601
29;12;2003;99661,07682
30;12;2003;119669,7694
31;12;2003;150593,5915
32;12;2003;351037,2212
33;12;2003;231149,6248
34;12;2003;407150,9742
35;12;2003;515635,4707
36;12;2003;296738,376
37;12;2003;202202,4161
38;12;2003;198590,6966
39;12;2003;167783,8502
40;12;2003;106136,4269
41;12;2003;136095,2557
43;12;2003;167519,414
44;12;2003;112827,7192
48;12;2003;69420,6936
50;12;2003;90417,09883
51;12;2003;42635,85889
52;12;2003;173981,4513
53;12;2003;168155,3846
54;12;2003;446087,6197
55;12;2003;180132,4142
56;12;2003;258892,2073
57;12;2003;154970,8226
58;12;2003;342586,9813
59;12;2003;331127,1807
60;12;2003;266017,2892
61;12;2003;56728,11705
62;12;2003;147922,0665
64;12;2003;452597,735
65;12;2003;123578,5045
66;12;2003;131485,8751
71;12;2003;224974,4784
72;12;2003;319935,8942
73;12;2003;154806,9454
74;12;2003;202416,9692
75;12;2003;249694,8636
76;12;2003;73469,36676
77;12;2003;139314,2884
78;12;2003;121103,4932
79;12;2003;70048,8512
81;12;2003;64935,609
82;12;2003;91309,36893
88;12;2003;90599,60835
89;12;2003;109522,1546
90;12;2003;173133,6112
91;12;2003;68150,27347
92;12;2003;7932,8929
93;12;2003;247331,5715
94;12;2003;35983,09491
95;12;2003;32432,71736
96;12;2003;49562,46985
97;12;2003;17507,10177
98;12;2003;12520,62518
99;12;2003;26053,56481
100;12;2003;24872,19178
104;12;2003;19605,15858
105;12;2003;246478,6462
106;12;2003;43229,83964
107;12;2003;38627,42148
108;12;2003;92202,51372
109;12;2003;17281,87087
110;12;2003;146370,663
111;12;2003;14419,39009
112;12;2003;15990,96105
118;12;2003;91822,70615
119;12;2003;51621,3758
120;12;2003;21293,6634
121;12;2003;25997,6513
122;12;2003;19579,46147
123;12;2003;179967,8172
124;12;2003;59081,19965
125;12;2003;70768,32003
126;12;2003;169781,3087
127;12;2003;20982,12792
128;12;2003;52525,36561
129;12;2003;17393,56483
134;12;2003;269661,974
135;12;2003;22967,41455
136;12;2003;48039,96974
137;12;2003;26988,29125
138;12;2003;7762,251384
139;12;2003;16548,39589
140;12;2003;23484,71871
141;12;2003;37044,92725
142;12;2003;14723,457
143;12;2003;122038,0682
144;12;2003;34245,11906
145;12;2003;29319,3132
146;12;2003;180470,7262
151;12;2003;176331,6216
152;12;2003;10533,94956
153;12;2003;19833,29153
154;12;2003;24220,71283
155;12;2003;8567,34318
156;12;2003;10422,78604
157;12;2003;10123,07387
158;12;2003;23534,36798
159;12;2003;50430,4897
165;12;2003;28372,80473
166;12;2003;134505,7341
167;12;2003;32065,00532
168;12;2003;16627,59236
1;1;2004;1557,013072
4;1;2004;30017,65817
5;1;2004;35928,97769
6;1;2004;76853,25901
7;1;2004;38953,94992
9;1;2004;129915,9822
10;1;2004;98261,49572
12;1;2004;87304,73388
13;1;2004;66119,15659
14;1;2004;84508,73165
15;1;2004;141194,981
16;1;2004;289732,2571
17;1;2004;76434,49138
18;1;2004;64455,73046
19;1;2004;132632,6386
20;1;2004;156148,9347
21;1;2004;253418,6399
22;1;2004;228213,6237
23;1;2004;87798,20169
24;1;2004;92330,74114
25;1;2004;123682,5507
26;1;2004;110818,7811
27;1;2004;180817,5893
28;1;2004;163924,3053
29;1;2004;99724,43422
30;1;2004;119745,8469
31;1;2004;150689,3281
32;1;2004;351260,3856
33;1;2004;231296,5732
34;1;2004;407409,8117
35;1;2004;515963,2749
36;1;2004;296927,021
37;1;2004;202330,962
38;1;2004;198716,9464
39;1;2004;167890,5152
40;1;2004;106203,9008
41;1;2004;136181,7754
43;1;2004;167625,9109
44;1;2004;112899,447
48;1;2004;69526,18646
50;1;2004;90635,25948
51;1;2004;42690,31216
52;1;2004;174039,8587
53;1;2004;168158,1756
54;1;2004;446375,6171
55;1;2004;174137,6673
56;1;2004;258979,1202
57;1;2004;155001,6837
58;1;2004;342701,9913
59;1;2004;331398,1124
60;1;2004;266234,9473
61;1;2004;56774,53258
62;1;2004;148043,0978
64;1;2004;452674,2074
65;1;2004;123754,5259
66;1;2004;131595,2404
71;1;2004;225262,764
72;1;2004;320244,2834
73;1;2004;154956,1653
74;1;2004;202612,0808
75;1;2004;249935,5468
76;1;2004;73505,83319
77;1;2004;139383,4369
78;1;2004;121163,6028
79;1;2004;70083,61986
81;1;2004;64967,8397
82;1;2004;91705,43935
88;1;2004;90651,50382
89;1;2004;109647,0434
90;1;2004;173192,183
91;1;2004;68195,98803
92;1;2004;7940,591613
93;1;2004;247461,8257
94;1;2004;34611,32359
95;1;2004;32457,1289
96;1;2004;49580,44017
97;1;2004;17512,46347
98;1;2004;12529,48284
99;1;2004;26086,68669
100;1;2004;24925,06551
104;1;2004;19613,22301
105;1;2004;246544,9146
106;1;2004;43241,46244
107;1;2004;38657,71854
108;1;2004;92262,21047
109;1;2004;17284,93044
110;1;2004;146580,3846
111;1;2004;14425,39037
112;1;2004;16008,57167
118;1;2004;92057,4017
119;1;2004;51669,59935
120;1;2004;21294,3631
121;1;2004;26101,28998
122;1;2004;19599,42657
123;1;2004;180642,1739
124;1;2004;59255,1191
125;1;2004;70965,68224
126;1;2004;170284,388
127;1;2004;21056,16756
128;1;2004;53017,39642
129;1;2004;17454,98756
134;1;2004;269957,1953
135;1;2004;22966,54746
136;1;2004;48073,37654
137;1;2004;26986,44795
138;1;2004;7758,714183
139;1;2004;16563,28157
140;1;2004;23497,50939
141;1;2004;37051,19669
142;1;2004;14724,76382
143;1;2004;122129,969
144;1;2004;34259,67051
145;1;2004;29360,71417
146;1;2004;177469,0833
151;1;2004;176403,4346
152;1;2004;10538,88554
153;1;2004;19833,24986
154;1;2004;24238,95969
155;1;2004;8571,425692
156;1;2004;10421,49229
157;1;2004;10125,1599
158;1;2004;23556,43779
159;1;2004;50477,6429
165;1;2004;28464,67514
166;1;2004;134906,9864
167;1;2004;32129,73041
168;1;2004;16637,48878
1;2;2004;1558,002909
4;2;2004;30036,74125
5;2;2004;35951,81877
6;2;2004;76902,11682
7;2;2004;38978,71406
9;2;2004;129998,5735
10;2;2004;98323,96336
12;2;2004;87360,23599
13;2;2004;66161,19043
14;2;2004;84562,45627
15;2;2004;141284,7427
16;2;2004;289916,4482
17;2;2004;76483,08297
18;2;2004;64496,70681
19;2;2004;132716,957
20;2;2004;156248,203
21;2;2004;253579,7454
22;2;2004;228358,7056
23;2;2004;87854,01752
24;2;2004;92389,43843
25;2;2004;123761,1792
26;2;2004;110889,2318
27;2;2004;180932,5402
28;2;2004;164028,5166
29;2;2004;99787,83189
30;2;2004;119821,9728
31;2;2004;150785,1257
32;2;2004;351483,6918
33;2;2004;231443,615
34;2;2004;407668,8138
35;2;2004;516291,2875
36;2;2004;297115,786
37;2;2004;202459,5896
38;2;2004;198843,2764
39;2;2004;167997,248
40;2;2004;106271,4177
41;2;2004;136268,35
43;2;2004;167732,4755
44;2;2004;112971,2204
48;2;2004;69631,83962
50;2;2004;90853,94651
51;2;2004;42744,83498
52;2;2004;174098,2857
53;2;2004;168160,9668
54;2;2004;446663,8004
55;2;2004;168342,4236
56;2;2004;259066,0623
57;2;2004;155032,5509
58;2;2004;342817,04
59;2;2004;331669,2658
60;2;2004;266452,7835
61;2;2004;56820,9861
62;2;2004;148164,2282
64;2;2004;452750,6928
65;2;2004;123930,7981
66;2;2004;131704,6967
71;2;2004;225551,419
72;2;2004;320552,9698
73;2;2004;155105,529
74;2;2004;202807,3805
75;2;2004;250176,462
76;2;2004;73542,31771
77;2;2004;139452,6196
78;2;2004;121223,7422
79;2;2004;70118,40577
81;2;2004;65000,08641
82;2;2004;92103,22779
88;2;2004;90703,42902
89;2;2004;109772,0746
90;2;2004;173250,7748
91;2;2004;68241,73326
92;2;2004;7948,297797
93;2;2004;247592,1484
94;2;2004;33291,84783
95;2;2004;32481,55881
96;2;2004;49598,417
97;2;2004;17517,82681
98;2;2004;12538,34677
99;2;2004;26119,85069
100;2;2004;24978,05165
104;2;2004;19621,29076
105;2;2004;246611,2008
106;2;2004;43253,08836
107;2;2004;38688,03936
108;2;2004;92321,94588
109;2;2004;17287,99055
110;2;2004;146790,4067
111;2;2004;14431,39315
112;2;2004;16026,20169
118;2;2004;92292,69713
119;2;2004;51717,86796
120;2;2004;21295,06282
121;2;2004;26205,34181
122;2;2004;19619,41203
123;2;2004;181319,0575
124;2;2004;59429,55052
125;2;2004;71163,59487
126;2;2004;170788,958
127;2;2004;21130,46846
128;2;2004;53514,03633
129;2;2004;17516,62719
134;2;2004;270252,7398
135;2;2004;22965,6804
136;2;2004;48106,80657
137;2;2004;26984,60478
138;2;2004;7755,178595
139;2;2004;16578,18065
140;2;2004;23510,30703
141;2;2004;37057,46719
142;2;2004;14726,07075
143;2;2004;122221,9391
144;2;2004;34274,22814
145;2;2004;29402,1736
146;2;2004;174517,3645
151;2;2004;176475,2768
152;2;2004;10543,82383
153;2;2004;19833,20819
154;2;2004;24257,22031
155;2;2004;8575,510149
156;2;2004;10420,19871
157;2;2004;10127,24636
158;2;2004;23578,52831
159;2;2004;50524,84019
165;2;2004;28556,84302
166;2;2004;135309,4358
167;2;2004;32194,58616
168;2;2004;16647,39109
1;3;2004;1558,993376
4;3;2004;30055,83647
5;3;2004;35974,67437
6;3;2004;76951,0057
7;3;2004;39003,49394
9;3;2004;130081,2173
10;3;2004;98386,47072
12;3;2004;87415,7734
13;3;2004;66203,25099
14;3;2004;84616,21504
15;3;2004;141374,5614
16;3;2004;290100,7564
17;3;2004;76531,70546
18;3;2004;64537,70921
19;3;2004;132801,329
20;3;2004;156347,5345
21;3;2004;253740,9533
22;3;2004;228503,8798
23;3;2004;87909,86883
24;3;2004;92448,17304
25;3;2004;123839,8577
26;3;2004;110959,7272
27;3;2004;181047,5642
28;3;2004;164132,7942
29;3;2004;99851,26987
30;3;2004;119898,147
31;3;2004;150880,9841
32;3;2004;351707,1401
33;3;2004;231590,7504
34;3;2004;407927,9805
35;3;2004;516619,5086
36;3;2004;297304,671
37;3;2004;202588,2989
38;3;2004;198969,6868
39;3;2004;168104,0487
40;3;2004;106338,9775
41;3;2004;136354,9797
43;3;2004;167839,1078
44;3;2004;113043,0395
48;3;2004;69737,65334
50;3;2004;91073,1612
51;3;2004;42799,42744
52;3;2004;174156,7323
53;3;2004;168163,7579
54;3;2004;446952,1697
55;3;2004;162740,0437
56;3;2004;259153,0335
57;3;2004;155063,4243
58;3;2004;342932,1274
59;3;2004;331940,6411
60;3;2004;266670,798
61;3;2004;56867,47762
62;3;2004;148285,4578
64;3;2004;452827,1911
65;3;2004;124107,3214
66;3;2004;131814,244
71;3;2004;225840,4439
72;3;2004;320861,9538
73;3;2004;155255,0366
74;3;2004;203002,8684
75;3;2004;250417,6095
76;3;2004;73578,82034
77;3;2004;139521,8368
78;3;2004;121283,9114
79;3;2004;70153,20895
81;3;2004;65032,34911
82;3;2004;92502,74171
88;3;2004;90755,38395
89;3;2004;109897,2485
90;3;2004;173309,3863
91;3;2004;68287,50917
92;3;2004;7956,01146
93;3;2004;247722,5399
94;3;2004;32022,67401
95;3;2004;32506,00712
96;3;2004;49616,40035
97;3;2004;17523,19179
98;3;2004;12547,21697
99;3;2004;26153,05684
100;3;2004;25031,15042
104;3;2004;19629,36182
105;3;2004;246677,5048
106;3;2004;43264,71741
107;3;2004;38718,38397
108;3;2004;92381,71996
109;3;2004;17291,05121
110;3;2004;147000,7296
111;3;2004;14437,39842
112;3;2004;16043,85112
118;3;2004;92528,59396
119;3;2004;51766,18166
120;3;2004;21295,76257
121;3;2004;26309,80845
122;3;2004;19639,41787
123;3;2004;181998,4774
124;3;2004;59604,49541
125;3;2004;71362,05944
126;3;2004;171295,0231
127;3;2004;21205,03155
128;3;2004;54015,3285
129;3;2004;17578,48449
134;3;2004;270548,6079
135;3;2004;22964,81338
136;3;2004;48140,25984
137;3;2004;26982,76173
138;3;2004;7751,644618
139;3;2004;16593,09313
140;3;2004;23523,11164
141;3;2004;37063,73875
142;3;2004;14727,3778
143;3;2004;122313,9784
144;3;2004;34288,79195
145;3;2004;29443,69158
146;3;2004;171614,7397
151;3;2004;176547,1483
152;3;2004;10548,76444
153;3;2004;19833,16652
154;3;2004;24275,49468
155;3;2004;8579,596553
156;3;2004;10418,90529
157;3;2004;10129,33324
158;3;2004;23600,63954
159;3;2004;50572,08162
165;3;2004;28649,30934
166;3;2004;135713,0857
167;3;2004;32259,57281
168;3;2004;16657,29929
1;4;2004;1559,984473
4;4;2004;30074,94382
5;4;2004;35997,5445
6;4;2004;76999,92565
7;4;2004;39028,28958
9;4;2004;130163,9136
10;4;2004;98449,01781
12;4;2004;87471,3461
13;4;2004;66245,33829
14;4;2004;84670,00799
15;4;2004;141464,4373
16;4;2004;290285,1817
17;4;2004;76580,35885
18;4;2004;64578,73768
19;4;2004;132885,7546
20;4;2004;156446,9291
21;4;2004;253902,2637
22;4;2004;228649,1463
23;4;2004;87965,75565
24;4;2004;92506,94499
25;4;2004;123918,5863
26;4;2004;111030,2675
27;4;2004;181162,6613
28;4;2004;164237,1382
